X	Y	OBJECTID	Id	CaseNumber	OccurredDate	OccurredMonth	OccurredYear	DateOfDeath	DateOfDeathMonth	DateOfDeathYear	DateDifference	CaseStatus	Address	Latitude	Longitude	Section	Beat	WeaponCategory	VictimCount	ArresteeCount	Zipcode
-77.63555279	43.18604058	426	433	09-351739	2009-11-01T04:00:00.000Z	11	2009	2009-11-01T04:00:00.000Z	11	2009	0	OPEN	"163 AUGUSTINE ST, ROCHESTER, NY, 14613"	43.186032	-77.63555	Lake	231	Firearm	1		14613
-77.59413177	43.14638857	427	432	09-351804	2009-11-01T04:00:00.000Z	11	2009	2009-11-01T04:00:00.000Z	11	2009	0	OPEN	"14 WOODLAWN ST, ROCHESTER, NY, 14607"	43.14638	-77.594129	Goodman	265	Firearm	1		14607
-77.62725578	43.14768257	425	434	09-356648	2009-11-05T05:00:00.000Z	11	2009	2009-11-05T05:00:00.000Z	11	2009	0	CLOSED	"435 TREMONT ST, ROCHESTER, NY, 14608"	43.147674	-77.627253	Genesee	213	Firearm	1	1	14608
-77.58717377	43.16814258	424	435	09-388155	2009-12-01T05:00:00.000Z	12	2009	2009-12-01T05:00:00.000Z	12	2009	0	CLOSED	"295 CENTRAL PARK, ROCHESTER, NY, 14605"	43.168134	-77.587171	Clinton	297	Firearm	1	1	14605
-77.59774777	43.17442058	423	436	09-395932	2009-12-09T05:00:00.000Z	12	2009	2009-12-09T05:00:00.000Z	12	2009	0	OPEN	"45 WATKIN TER, ROCHESTER, NY, 14605"	43.174412	-77.597745	Clinton	277	Firearm	1		14605
-77.59243677	43.18180358	422	437	09-406309	2009-12-19T05:00:00.000Z	12	2009	2009-12-19T05:00:00.000Z	12	2009	0	OPEN	"238 ROYCROFT DR, ROCHESTER, NY, 14621"	43.181795	-77.592434	Clinton	237	Firearm	1		14621
-77.58232677	43.16989958	420	439	10-009324	2010-01-10T05:00:00.000Z	1	2010	2010-01-10T05:00:00.000Z	1	2010	0	CLOSED	"164 SIXTH ST, ROCHESTER, NY, 14605"	43.169891	-77.582324	Clinton	297	Firearm	1	1	14605
-77.64536979	43.18637358	419	440	10-013555	2010-01-14T05:00:00.000Z	1	2010	2010-01-14T05:00:00.000Z	1	2010	0	CLOSED	"510 AUGUSTINE ST, ROCHESTER, NY, 14613"	43.186365	-77.645367	Lake	221	Firearm	1	1	14613
-77.63458678	43.13455157	418	441	10-024543	2010-01-24T05:00:00.000Z	1	2010	2010-01-24T05:00:00.000Z	1	2010	0	CLOSED	"48 STRATFORD PARK, ROCHESTER, NY, 14619"	43.134543	-77.634584	Genesee	253	Firearm	1	1	14619
-77.60906378	43.16798458	416	443	10-032576	2010-02-01T05:00:00.000Z	2	2010	2010-02-12T05:00:00.000Z	2	2010	11	CLOSED	"52 KELLY ST, ROCHESTER, NY, 14605"	43.167976	-77.609061	Clinton	287	Physical	1	1	14605
-77.60763177	43.14061157	417	442	10-038281	2010-02-06T05:00:00.000Z	2	2010	2010-02-06T05:00:00.000Z	2	2010	0	CLOSED	"209 SANFORD ST, ROCHESTER, NY, 14620"	43.140603	-77.607629	Central	229	Knife/Cutting Instrument	1	1	14620
-77.63913979	43.17111058	415	444	10-046405	2010-02-14T05:00:00.000Z	2	2010	2010-02-14T05:00:00.000Z	2	2010	0	OPEN	"1 BAUER ST, ROCHESTER, NY, 14606"	43.171102	-77.639137	Lake	261	Firearm	1		14606
-77.58339277	43.16868558	414	445	10-080421	2010-03-16T04:00:00.000Z	3	2010	2010-03-18T04:00:00.000Z	3	2010	2	CLOSED	"430 CENTRAL PARK, ROCHESTER, NY, 14605"	43.168677	-77.58339	Clinton	297	Firearm	1	1	14605
-77.65772679	43.15813057	413	446	10-107580	2010-04-08T04:00:00.000Z	4	2010	2010-04-08T04:00:00.000Z	4	2010	0	CLOSED	"50 MASSEY DR, ROCHESTER, NY, 14611"	43.158122	-77.657724	Lake	281	Firearm	1	1	14611
-77.58884277	43.17213558	412	447	10-111239	2010-04-11T04:00:00.000Z	4	2010	2010-04-11T04:00:00.000Z	4	2010	0	OPEN	"63 ROHR ST, ROCHESTER, NY, 14605"	43.172127	-77.58884	Clinton	267	Firearm	1		14605
-77.63460278	43.17877158	411	448	10-116051	2010-04-15T04:00:00.000Z	4	2010	2010-04-15T04:00:00.000Z	4	2010	0	CLOSED	"58 TACOMA ST, ROCHESTER, NY, 14613"	43.178763	-77.6346	Lake	251	Knife/Cutting Instrument	1	1	14613
-77.62721278	43.16404858	410	449	10-148493	2010-05-11T04:00:00.000Z	5	2010	2010-05-11T04:00:00.000Z	5	2010	0	CLOSED	"431 VERONA ST, ROCHESTER, NY, 14608"	43.16404	-77.62721	Central	209	Blunt Object	1	1	14608
-77.62378578	43.18521758	409	450	10-149310	2010-05-12T04:00:00.000Z	5	2010	2010-05-12T04:00:00.000Z	5	2010	0	OPEN	"1582 ST PAUL ST, ROCHESTER, NY, 14621"	43.185209	-77.623783	Clinton	217	Firearm	1		14621
-77.60630677	43.13848657	408	451	10-158228	2010-05-19T04:00:00.000Z	5	2010	2010-05-20T04:00:00.000Z	5	2010	1	CLOSED	"855 SOUTH AVE, ROCHESTER, NY, 14620"	43.138478	-77.606304	Goodman	265	Physical	1	1	14620
-77.63349378	43.14924857	407	452	10-167928	2010-05-26T04:00:00.000Z	5	2010	2010-05-26T04:00:00.000Z	5	2010	0	CLOSED	"24 HENION ST, ROCHESTER, NY, 14611"	43.14924	-77.633491	Genesee	213	Firearm	1	1	14611
-77.65073379	43.13443557	406	453	10-170775	2010-05-29T04:00:00.000Z	5	2010	2010-05-31T04:00:00.000Z	5	2010	2	OPEN	"526 THURSTON RD, ROCHESTER, NY, 14619"	43.134427	-77.650731	Genesee	243	Firearm	1		14619
-77.58361277	43.18339358	405	454	10-177480	2010-06-03T04:00:00.000Z	6	2010	2010-06-03T04:00:00.000Z	6	2010	0	CLOSED	"53 GRAFTON ST, ROCHESTER, NY, 14621"	43.183385	-77.58361	Clinton	237	Firearm	1	1	14621
-77.57100776	43.16493558	404	455	10-183782	2010-06-08T04:00:00.000Z	6	2010	2010-06-08T04:00:00.000Z	6	2010	0	CLOSED	"366 GRAND AVE, ROCHESTER, NY, 14609"	43.164927	-77.571005	Goodman	215	Physical	1	3	14609
-77.61355178	43.18267258	403	456	10-184366	2010-06-08T04:00:00.000Z	6	2010	2010-06-09T04:00:00.000Z	6	2010	1	OPEN	"1264 CLINTON AVE NORTH, ROCHESTER, NY, 14621"	43.182664	-77.613549	Clinton	217	Firearm	1		14621
-77.62340578	43.14077157	4	457	10-195443	2010-06-17T04:00:00.000Z	6	2010	2010-06-17T04:00:00.000Z	6	2010	0	CLOSED	"293 SEWARD ST, ROCHESTER, NY, 14608"	43.140763	-77.623403	Genesee	233	Firearm	1	1	14608
-77.62845778	43.17190558	402	458	10-201089	2010-06-21T04:00:00.000Z	6	2010	2010-06-22T04:00:00.000Z	6	2010	1	OPEN	"399 LAKE AVE, ROCHESTER, NY, 14613"	43.171897	-77.628455	Lake	271	Firearm	1		14613
-77.60056577	43.16867758	401	459	10-202333	2010-06-22T04:00:00.000Z	6	2010	2010-06-22T04:00:00.000Z	6	2010	0	CLOSED	"35 WILSON ST, ROCHESTER, NY, 14605"	43.168669	-77.600563	Clinton	287	Knife/Cutting Instrument	1	1	14605
-77.62142178	43.17873958	400	460	10-235972	2010-07-18T04:00:00.000Z	7	2010	2010-07-18T04:00:00.000Z	7	2010	0	OPEN	"74 HARRIS ST, ROCHESTER, NY, 14621"	43.178731	-77.621419	Clinton	247	Knife/Cutting Instrument	1		14621
-77.58883077	43.17740658	399	461	10-239494	2010-07-20T04:00:00.000Z	7	2010	2010-07-20T04:00:00.000Z	7	2010	0	OPEN	"46 FERNWOOD AVE, ROCHESTER, NY, 14621"	43.177398	-77.588828	Clinton	267	Firearm	1		14621
-77.59138277	43.16668558	398	462	10-249507	2010-07-28T04:00:00.000Z	7	2010	2010-07-28T04:00:00.000Z	7	2010	0	CLOSED	"5 MESSINA ST, ROCHESTER, NY, 14605"	43.166677	-77.59138	Clinton	297	Knife/Cutting Instrument	1	1	14605
-77.65360578	43.10845457	377	483	10-254637	2010-08-01T04:00:00.000Z	8	2010	2011-02-14T05:00:00.000Z	2	2011	197	OPEN	"1000 E RIVER RD, ROCHESTER, NY, 14623"	43.108446	-77.653603	Genesee	263	Unknown	1		14623
-77.59874177	43.17362458	397	463	10-266978	2010-08-10T04:00:00.000Z	8	2010	2010-08-10T04:00:00.000Z	8	2010	0	OPEN	"7 MARK ST, ROCHESTER, NY, 14605"	43.173616	-77.598739	Clinton	277	Firearm	1		14605
-77.65005779	43.14802057	396	464	10-269720	2010-08-12T04:00:00.000Z	8	2010	2010-08-12T04:00:00.000Z	8	2010	0	CLOSED	"91 FILLMORE ST, ROCHESTER, NY, 14611"	43.148012	-77.650055	Genesee	203	Firearm	1	1	14611
-77.64002379	43.17916358	395	465	10-270238	2010-08-13T04:00:00.000Z	8	2010	2010-08-13T04:00:00.000Z	8	2010	0	OPEN	"381 LEXINGTON AVE, ROCHESTER, NY, 14613"	43.179155	-77.640021	Lake	241	Firearm	1		14613
-77.64143179	43.17034858	394	466	10-272527	2010-08-15T04:00:00.000Z	8	2010	2010-08-15T04:00:00.000Z	8	2010	0	OPEN	"62 KARNES ST, ROCHESTER, NY, 14606"	43.17034	-77.641429	Lake	261	Firearm	1		14606
-77.62968878	43.20497158	393	467	10-275085	2010-08-17T04:00:00.000Z	8	2010	2010-08-17T04:00:00.000Z	8	2010	0	CLOSED	"28 MERRILL ST, ROCHESTER, NY, 14615"	43.204963	-77.629686	Lake	211	Other	1	1	14615
-77.64555679	43.15472557	392	468	10-281493	2010-08-21T04:00:00.000Z	8	2010	2010-08-21T04:00:00.000Z	8	2010	0	CLOSED	"54 KLUEH ST, ROCHESTER, NY, 14611"	43.154717	-77.645554	Genesee	203	Firearm	1	1	14611
-77.64047678	43.14787157	391	469	10-286202	2010-08-25T04:00:00.000Z	8	2010	2010-08-25T04:00:00.000Z	8	2010	0	CLOSED	"44 WELLINGTON AVE, ROCHESTER, NY, 14611"	43.147863	-77.640474	Genesee	223	Firearm	1	1	14611
-77.64670479	43.17981958	390	470	10-289664	2010-08-28T04:00:00.000Z	8	2010	2010-08-28T04:00:00.000Z	8	2010	0	OPEN	"22 WREN ST, ROCHESTER, NY, 14613"	43.179811	-77.646702	Lake	241	Firearm	1		14613
-77.61291578	43.17532658	389	471	10-295863	2010-09-01T04:00:00.000Z	9	2010	2010-09-01T04:00:00.000Z	9	2010	0	OPEN	"892 CLINTON AVE NORTH, ROCHESTER, NY, 14621"	43.175318	-77.612913	Clinton	247	Firearm	1		14621
-77.63038278	43.14321757	388	472	10-304147	2010-09-08T04:00:00.000Z	9	2010	2010-09-08T04:00:00.000Z	9	2010	0	CLOSED	"47 ICELAND PARK, ROCHESTER, NY, 14611"	43.143209	-77.63038	Genesee	233	Firearm	1	1	14611
-77.62824678	43.14672457	387	473	10-320207	2010-09-21T04:00:00.000Z	9	2010	2010-09-21T04:00:00.000Z	9	2010	0	CLOSED	"156 DR SAMUEL MCCREE WAY, ROCHESTER, NY, 14608"	43.146716	-77.628244	Genesee	233	Firearm	1	1	14608
-77.63105478	43.16005258	386	474	10-322013	2010-09-22T04:00:00.000Z	9	2010	2010-09-22T04:00:00.000Z	9	2010	0	OPEN	"73 WALNUT ST, ROCHESTER, NY, 14608"	43.160044	-77.631052	Lake	291	Blunt Object	1		14608
-77.62877678	43.15417057	385	475	10-342538	2010-10-09T04:00:00.000Z	10	2010	2010-10-09T04:00:00.000Z	10	2010	0	OPEN	"54 JEFFERSON AVE, ROCHESTER, NY, 14611"	43.154162	-77.628774	Genesee	213	Other	1		14611
-77.59995477	43.15464458	384	476	10-344765	2010-10-11T04:00:00.000Z	10	2010	2010-10-11T04:00:00.000Z	10	2010	0	CLOSED	"475 BROAD ST EAST, ROCHESTER, NY, 14607"	43.154636	-77.599952	Central	219	Other	1	1	14607
-77.64729078	43.12968957	383	477	10-360216	2010-10-24T04:00:00.000Z	10	2010	2010-10-24T04:00:00.000Z	10	2010	0	OPEN	"804 POST AVE, ROCHESTER, NY, 14619"	43.129681	-77.647288	Genesee	243	Firearm	1		14619
-77.64181579	43.15196557	382	478	10-424443	2010-12-23T05:00:00.000Z	12	2010	2010-12-23T05:00:00.000Z	12	2010	0	CLOSED	"148 DANFORTH ST, ROCHESTER, NY, 14611"	43.151957	-77.641813	Genesee	203	Firearm	1	1	14611
-77.62346978	43.18557558	381	479	11-000081	2011-01-01T05:00:00.000Z	1	2011	2011-01-01T05:00:00.000Z	1	2011	0	CLOSED	"1602 ST PAUL ST, ROCHESTER, NY, 14621"	43.185567	-77.623467	Clinton	217	Knife/Cutting Instrument	1	1	14621
-77.62822478	43.16478258	380	480	11-006951	2011-01-07T05:00:00.000Z	1	2011	2011-01-08T05:00:00.000Z	1	2011	1	CLOSED	"144 LYELL AVE, ROCHESTER, NY, 14608"	43.164774	-77.628222	Lake	271	Physical	1	1	14608
-77.63199078	43.12906057	379	481	11-014973	2011-01-15T05:00:00.000Z	1	2011	2011-01-15T05:00:00.000Z	1	2011	0	CLOSED	"575 FRATERNITY RD, ROCHESTER, NY, 14627"	43.129052	-77.631988	Genesee	263	Knife/Cutting Instrument	1	1	14627
-77.57781376	43.16262758	378	482	11-023711	2011-01-23T05:00:00.000Z	1	2011	2011-01-23T05:00:00.000Z	1	2011	0	CLOSED	"487 HAYWARD AVE, ROCHESTER, NY, 14609"	43.162619	-77.577811	Goodman	225	Firearm	1	1	14609
-77.60030177	43.16645658	376	484	11-054276	2011-02-23T05:00:00.000Z	2	2011	2011-02-24T05:00:00.000Z	2	2011	1	OPEN	"465 NORTH ST, ROCHESTER, NY, 14605"	43.166448	-77.600299	Clinton	287	Other	1		14605
-77.62864078	43.14181957	375	485	11-075634	2011-03-15T04:00:00.000Z	3	2011	2011-03-15T04:00:00.000Z	3	2011	0	OPEN	"294 COLUMBIA AVE, ROCHESTER, NY, 14608"	43.141811	-77.628638	Genesee	233	Firearm	1		14608
-77.59971877	43.18384358	374	486	11-089610	2011-03-27T04:00:00.000Z	3	2011	2011-03-27T04:00:00.000Z	3	2011	0	OPEN	"385 WEAVER ST, ROCHESTER, NY, 14621"	43.183835	-77.599716	Clinton	227	Firearm	1		14621
-77.61070578	43.18151058	373	487	11-093301	2011-03-31T04:00:00.000Z	3	2011	2011-03-31T04:00:00.000Z	3	2011	0	OPEN	"312 REMINGTON ST, ROCHESTER, NY, 14621"	43.181502	-77.610703	Clinton	217	Firearm	1		14621
-77.61389978	43.17387058	372	488	11-095089	2011-04-02T04:00:00.000Z	4	2011	2011-04-02T04:00:00.000Z	4	2011	0	CLOSED	"123 EVERGREEN ST, ROCHESTER, NY, 14605"	43.173862	-77.613897	Clinton	277	Knife/Cutting Instrument	1	1	14605
-77.59394777	43.15717258	371	489	11-144080	2011-05-15T04:00:00.000Z	5	2011	2011-05-15T04:00:00.000Z	5	2011	0	CLOSED	"357 ALEXANDER ST, ROCHESTER, NY, 14607"	43.157164	-77.593945	Central	219	Firearm	1	1	14607
-77.58364977	43.17576758	370	490	11-148326	2011-05-19T04:00:00.000Z	5	2011	2011-05-19T04:00:00.000Z	5	2011	0	CLOSED	"1438 CLIFFORD AVE, ROCHESTER, NY, 14621"	43.175759	-77.583647	Clinton	267	Firearm	1	1	14621
-77.59640877	43.14046557	369	491	11-186423	2011-06-18T04:00:00.000Z	6	2011	2011-06-18T04:00:00.000Z	6	2011	0	CLOSED	"912 CLINTON AVE SOUTH, ROCHESTER, NY, 14620"	43.140457	-77.596406	Goodman	265	Knife/Cutting Instrument	1	1	14620
-77.64775379	43.13863857	368	492	11-194050	2011-06-25T04:00:00.000Z	6	2011	2011-06-25T04:00:00.000Z	6	2011	0	CLOSED	"372 POST AVE, ROCHESTER, NY, 14619"	43.13863	-77.647751	Genesee	243	Knife/Cutting Instrument	1	1	14619
-77.59895377	43.18071958	367	493	11-195213	2011-06-26T04:00:00.000Z	6	2011	2011-06-26T04:00:00.000Z	6	2011	0	CLOSED	"862 HUDSON AVE, ROCHESTER, NY, 14621"	43.180711	-77.598951	Clinton	257	Knife/Cutting Instrument	1	1	14621
-77.62484178	43.17887358	363	497	11-202741	2011-07-01T04:00:00.000Z	7	2011	2011-08-07T04:00:00.000Z	8	2011	37	CLOSED	"1262 ST PAUL ST, ROCHESTER, NY, 14621"	43.178865	-77.624839	Clinton	247	Physical	1	1	14621
-77.63782779	43.19187358	366	494	11-211927	2011-07-08T04:00:00.000Z	7	2011	2011-07-10T04:00:00.000Z	7	2011	2	CLOSED	"286 CLAY AVE, ROCHESTER, NY, 14615"	43.191865	-77.637825	Lake	231	Physical	1	1	14615
-77.59562777	43.17973658	365	495	11-230236	2011-07-23T04:00:00.000Z	7	2011	2011-07-23T04:00:00.000Z	7	2011	0	CLOSED	"1147 NORTH ST, ROCHESTER, NY, 14621"	43.179728	-77.595625	Clinton	257	Physical	1	1	14621
-77.64081978	43.12402757	364	496	11-230425	2011-07-23T04:00:00.000Z	7	2011	2011-07-23T04:00:00.000Z	7	2011	0	OPEN	"1350 GENESEE ST, ROCHESTER, NY, 14611"	43.124019	-77.640817	Genesee	243	Firearm	1		14611
-77.65545679	43.14933157	362	498	11-265986	2011-08-21T04:00:00.000Z	8	2011	2011-08-21T04:00:00.000Z	8	2011	0	OPEN	"24 LINCOLN AVE, ROCHESTER, NY, 14611"	43.149323	-77.655454	Genesee	203	Other	1		14611
-77.63242478	43.16839058	361	499	11-276217	2011-08-30T04:00:00.000Z	8	2011	2011-08-30T04:00:00.000Z	8	2011	0	CLOSED	"199 SARATOGA AVE, ROCHESTER, NY, 14608"	43.168382	-77.632422	Lake	271	Blunt Object	1	1	14608
-77.58642877	43.17412758	360	500	11-287875	2011-09-08T04:00:00.000Z	9	2011	2011-09-08T04:00:00.000Z	9	2011	0	OPEN	"387 FIRST ST, ROCHESTER, NY, 14605"	43.174119	-77.586426	Clinton	267	Firearm	1		14605
-77.59968777	43.18488858	359	501	11-314853	2011-10-01T04:00:00.000Z	10	2011	2011-10-01T04:00:00.000Z	10	2011	0	CLOSED	"1067 HUDSON AVE, ROCHESTER, NY, 14621"	43.18488	-77.599685	Clinton	227	Firearm	1	1	14621
-77.64079379	43.16885858	358	502	11-328558	2011-10-14T04:00:00.000Z	10	2011	2011-10-14T04:00:00.000Z	10	2011	0	OPEN	"69 OTIS ST, ROCHESTER, NY, 14606"	43.16885	-77.640791	Lake	261	Firearm	1		14606
-77.63032778	43.14833357	3	503	11-346589	2011-10-31T04:00:00.000Z	10	2011	2011-10-31T04:00:00.000Z	10	2011	0	OPEN	"25 ST CLAIR ST, ROCHESTER, NY, 14611"	43.148325	-77.630325	Genesee	213	Firearm	1		14611
-77.58375577	43.15728958	357	504	11-357574	2011-11-11T05:00:00.000Z	11	2011	2011-11-11T05:00:00.000Z	11	2011	0	CLOSED	"60 CARLTON ST, ROCHESTER, NY, 14607"	43.157281	-77.583753	Goodman	225	Knife/Cutting Instrument	1	1	14607
-77.57446376	43.17569458	356	505	11-360536	2011-11-13T05:00:00.000Z	11	2011	2011-11-13T05:00:00.000Z	11	2011	0	CLOSED	"1771 CLIFFORD AVE, ROCHESTER, NY, 14609"	43.175686	-77.574461	Goodman	205	Blunt Object	1	1	14609
-77.64256178	43.11432657	355	506	11-364106	2011-11-17T05:00:00.000Z	11	2011	2011-11-17T05:00:00.000Z	11	2011	0	OPEN	"541 E RIVER RD, ROCHESTER, NY, 14623"	43.114318	-77.642559	Genesee	263	Unknown	1		14623
-77.59430877	43.17937158	354	507	11-368925	2011-11-21T05:00:00.000Z	11	2011	2011-11-21T05:00:00.000Z	11	2011	0	OPEN	"169 HERALD ST, ROCHESTER, NY, 14621"	43.179363	-77.594306	Clinton	257	Firearm	1		14621
-77.59848077	43.14564057	353	508	11-376873	2011-11-29T05:00:00.000Z	11	2011	2011-11-29T05:00:00.000Z	11	2011	0	CLOSED	"459 AVERILL AVE, ROCHESTER, NY, 14607"	43.145632	-77.598478	Goodman	265	Knife/Cutting Instrument	1	1	14607
-77.60343377	43.18088358	352	509	11-403405	2011-12-26T05:00:00.000Z	12	2011	2011-12-27T05:00:00.000Z	12	2011	1	OPEN	"738 AVENUE D, ROCHESTER, NY, 14621"	43.180875	-77.603431	Clinton	257	Firearm	1		14621
-77.63472878	43.16001758	351	510	11-407451	2011-12-31T05:00:00.000Z	12	2011	2011-12-31T05:00:00.000Z	12	2011	0	CLOSED	"227 ORCHARD ST, ROCHESTER, NY, 14611"	43.160009	-77.634726	Lake	291	Firearm	1	1	14611
-77.63268378	43.14856357	350	511	12-003641	2012-01-04T05:00:00.000Z	1	2012	2012-01-04T05:00:00.000Z	1	2012	0	OPEN	"20 EPWORTH ST, ROCHESTER, NY, 14611"	43.148555	-77.632681	Genesee	213	Firearm	1		14611
-77.64066779	43.17166458	349	512	12-004682	2012-01-05T05:00:00.000Z	1	2012	2012-01-05T05:00:00.000Z	1	2012	0	CLOSED	"24 BAUER ST, ROCHESTER, NY, 14606"	43.171656	-77.640665	Lake	261	Firearm	1	2	14606
-77.63535078	43.14180357	348	513	12-021421	2012-01-22T05:00:00.000Z	1	2012	2012-01-22T05:00:00.000Z	1	2012	0	CLOSED	"534 COLUMBIA AVE, ROCHESTER, NY, 14611"	43.141795	-77.635348	Genesee	233	Firearm	1	2	14611
-77.62884078	43.15984758	347	514	12-048137	2012-02-18T05:00:00.000Z	2	2012	2012-02-18T05:00:00.000Z	2	2012	0	CLOSED	"82 GRAPE ST, ROCHESTER, NY, 14608"	43.159839	-77.628838	Lake	291	Other	1	1	14608
-77.62884078	43.15984758	346	515	12-048138	2012-02-18T05:00:00.000Z	2	2012	2012-02-18T05:00:00.000Z	2	2012	0	CLOSED	"82 GRAPE ST, ROCHESTER, NY, 14608"	43.159839	-77.628838	Lake	291	Other	1	1	14608
-77.62884078	43.15984758	345	516	12-048139	2012-02-18T05:00:00.000Z	2	2012	2012-02-18T05:00:00.000Z	2	2012	0	CLOSED	"82 GRAPE ST, ROCHESTER, NY, 14608"	43.159839	-77.628838	Lake	291	Other	1	1	14608
-77.62884078	43.15984758	344	517	12-048144	2012-02-18T05:00:00.000Z	2	2012	2012-02-18T05:00:00.000Z	2	2012	0	CLOSED	"82 GRAPE ST, ROCHESTER, NY, 14608"	43.159839	-77.628838	Lake	291	Other	1	1	14608
-77.61038978	43.15973458	343	518	12-049761	2012-02-20T05:00:00.000Z	2	2012	2012-02-25T05:00:00.000Z	2	2012	5	OPEN	"151 ST PAUL ST, ROCHESTER, NY, 14604"	43.159726	-77.610387	Central	219	Knife/Cutting Instrument	1		14604
-77.63455978	43.13196857	342	519	12-056223	2012-02-26T05:00:00.000Z	2	2012	2012-02-26T05:00:00.000Z	2	2012	0	CLOSED	"1400 PLYMOUTH AVE SOUTH, ROCHESTER, NY, 14611"	43.13196	-77.634557	Genesee	253	Blunt Object	1	1	14611
-77.60264177	43.18166158	341	520	12-102813	2012-04-09T04:00:00.000Z	4	2012	2012-04-09T04:00:00.000Z	4	2012	0	CLOSED	"16 DAYTON ST, ROCHESTER, NY, 14621"	43.181653	-77.602639	Clinton	227	Firearm	1	2	14621
-77.59570877	43.18121658	340	521	12-139431	2012-05-12T04:00:00.000Z	5	2012	2012-05-12T04:00:00.000Z	5	2012	0	CLOSED	"1008 AVENUE D, ROCHESTER, NY, 14621"	43.181208	-77.595706	Clinton	257	Firearm	1	1	14621
-77.62937178	43.16064058	339	522	12-143745	2012-05-15T04:00:00.000Z	5	2012	2012-05-15T04:00:00.000Z	5	2012	0	CLOSED	"560 SMITH ST, ROCHESTER, NY, 14608"	43.160632	-77.629369	Lake	291	Firearm	1	1	14608
-77.63201478	43.15983458	338	523	12-161170	2012-05-29T04:00:00.000Z	5	2012	2012-05-29T04:00:00.000Z	5	2012	0	CLOSED	"282 SAXTON ST, ROCHESTER, NY, 14606"	43.159826	-77.632012	Lake	291	Firearm	1	2	14606
-77.60748478	43.17826358	337	524	12-172109	2012-06-07T04:00:00.000Z	6	2012	2012-06-07T04:00:00.000Z	6	2012	0	CLOSED	"121 WILKINS ST, ROCHESTER, NY, 14621"	43.178255	-77.607482	Clinton	257	Firearm	1	1	14621
-77.62645278	43.15268857	336	525	12-174680	2012-06-09T04:00:00.000Z	6	2012	2012-06-09T04:00:00.000Z	6	2012	0	CLOSED	"524 MAIN ST WEST, ROCHESTER, NY, 14608"	43.15268	-77.62645	Genesee	213	Firearm	1	1	14608
-77.62431878	43.15246557	335	526	12-183488	2012-06-17T04:00:00.000Z	6	2012	2012-06-17T04:00:00.000Z	6	2012	0	CLOSED	"431 MAIN ST WEST, ROCHESTER, NY, 14608"	43.152457	-77.624316	Genesee	213	Physical	1	1	14608
-77.59961477	43.15117558	334	527	12-184590	2012-06-17T04:00:00.000Z	6	2012	2012-06-17T04:00:00.000Z	6	2012	0	OPEN	"109 UNION ST SOUTH, ROCHESTER, NY, 14607"	43.151167	-77.599612	Central	229	Firearm	1		14607
-77.62622378	43.13940757	333	528	12-185676	2012-06-18T04:00:00.000Z	6	2012	2012-06-18T04:00:00.000Z	6	2012	0	CLOSED	"327 REYNOLDS ST, ROCHESTER, NY, 14608"	43.139399	-77.626221	Genesee	253	Firearm	1	1	14608
-77.59824477	43.16974358	332	529	12-190904	2012-06-22T04:00:00.000Z	6	2012	2012-06-22T04:00:00.000Z	6	2012	0	OPEN	"2 GRACE ST, ROCHESTER, NY, 14605"	43.169735	-77.598242	Clinton	287	Firearm	1		14605
-77.61084278	43.17685558	331	530	12-198630	2012-06-28T04:00:00.000Z	6	2012	2012-06-28T04:00:00.000Z	6	2012	0	OPEN	"29 CARL ST, ROCHESTER, NY, 14621"	43.176847	-77.61084	Clinton	247	Firearm	1		14621
-77.57779277	43.17094558	330	531	12-202820	2012-07-01T04:00:00.000Z	7	2012	2012-07-01T04:00:00.000Z	7	2012	0	CLOSED	"591 BAY ST, ROCHESTER, NY, 14609"	43.170937	-77.57779	Goodman	205	Firearm	1	1	14609
-77.58629377	43.17602858	329	532	12-215477	2012-07-11T04:00:00.000Z	7	2012	2012-07-11T04:00:00.000Z	7	2012	0	CLOSED	"1 RENWOOD ST, ROCHESTER, NY, 14621"	43.17602	-77.586291	Clinton	267	Firearm	1	1	14621
-77.58547877	43.18372958	328	533	12-217513	2012-07-13T04:00:00.000Z	7	2012	2012-07-13T04:00:00.000Z	7	2012	0	CLOSED	"25 DELAMAINE DR, ROCHESTER, NY, 14621"	43.183721	-77.585476	Clinton	237	Firearm	1	1	14621
-77.63799079	43.19108458	327	534	12-251467	2012-08-10T04:00:00.000Z	8	2012	2012-08-10T04:00:00.000Z	8	2012	0	CLOSED	"142 ELECTRIC AVE, ROCHESTER, NY, 14613"	43.191076	-77.637988	Lake	231	Firearm	1	1	14613
-77.58087877	43.16756758	326	535	12-265216	2012-08-22T04:00:00.000Z	8	2012	2012-08-22T04:00:00.000Z	8	2012	0	CLOSED	"735 GOODMAN ST NORTH, ROCHESTER, NY, 14609"	43.167559	-77.580876	Goodman	215	Firearm	1	2	14609
-77.63721278	43.16421058	325	536	12-267879	2012-08-25T04:00:00.000Z	8	2012	2012-08-25T04:00:00.000Z	8	2012	0	CLOSED	"377 WHITNEY ST, ROCHESTER, NY, 14606"	43.164202	-77.63721	Lake	291	Firearm	1	3	14606
-77.59196477	43.17726058	324	537	12-276285	2012-09-01T04:00:00.000Z	9	2012	2012-09-01T04:00:00.000Z	9	2012	0	CLOSED	"495 BERNARD ST, ROCHESTER, NY, 14621"	43.177252	-77.591962	Clinton	257	Firearm	1		14621
